COST,GROSS PROFIT,GROSS SALES,file_name,month,year
88385.22139999998,124491.77860000002,212877.0,victory central.xls,11,2020
306990.0294,435289.7206,742279.75,victory central.xls,12,2020
58957.64,92436.61,151394.25,nccc tagum.xls,1,2020
34620.42,64062.33,98682.75,nccc tagum.xls,2,2020
28149.5,48066.0,76215.5,nccc tagum.xls,3,2020
0.0,0.0,0.0,nccc tagum.xls,4,2020
22434.7,36597.3,59032.0,nccc tagum.xls,5,2020
49372.6,88243.4,137616.0,nccc tagum.xls,6,2020
47957.5,79923.62,127881.12,nccc tagum.xls,7,2020
21640.54,38600.21,60240.75,nccc tagum.xls,8,2020
36989.56,62788.69,99778.25,nccc tagum.xls,9,2020
24484.57,45863.049999999996,70347.62,nccc tagum.xls,10,2020
38656.2,67892.8,106549.0,nccc tagum.xls,11,2020
127407.0201,198610.9799,326018.0,nccc tagum.xls,12,2020
109370.97,164413.72999999995,273784.69999999995,gaisano surigao.xls,1,2020
53456.46,76772.54000000001,130229.0,gaisano surigao.xls,2,2020
37454.66,54557.34,92012.0,gaisano surigao.xls,3,2020
0.0,0.0,0.0,gaisano surigao.xls,4,2020
21658.39,34639.86,56298.25,gaisano surigao.xls,5,2020
60362.55,92084.95,152447.5,gaisano surigao.xls,6,2020
43584.61,66643.89,110228.5,gaisano surigao.xls,7,2020
34135.7,53976.3,88112.0,gaisano surigao.xls,8,2020
31108.74,56149.759999999995,87258.5,gaisano surigao.xls,9,2020
176.2,471.3,647.5,gaisano surigao.xls,10,2020
31447.7,54108.8,85556.5,gaisano surigao.xls,11,2020
132022.2485,218686.01150000002,350708.26,gaisano surigao.xls,12,2020
83798.9,123254.01999999999,207052.91999999998,rob.iloilo.xls,1,2020
68077.82,101225.13,169302.95,rob.iloilo.xls,2,2020
33394.69,51042.95999999999,84437.65,rob.iloilo.xls,3,2020
77408.07,-77408.07,0.0,rob.iloilo.xls,4,2020
25370.17,37397.83,62768.0,rob.iloilo.xls,5,2020
49711.46,78970.69,128682.15,rob.iloilo.xls,6,2020
34603.5,50075.25,84678.75,rob.iloilo.xls,7,2020
29022.06,49992.34,79014.4,rob.iloilo.xls,8,2020
34607.41,60132.34,94739.75,rob.iloilo.xls,9,2020
33213.345,59768.155,92981.5,rob.iloilo.xls,10,2020
35801.27,59139.98,94941.25,rob.iloilo.xls,11,2020
158636.885,237106.515,395743.4,rob.iloilo.xls,12,2020
63510.2,88747.3,152257.5,central mall dasma.xls,1,2020
60789.18,81437.97,142227.15,central mall dasma.xls,2,2020
31834.86,43222.64,75057.5,central mall dasma.xls,3,2020
0.0,0.0,0.0,central mall dasma.xls,4,2020
720.79,1474.21,2195.0,central mall dasma.xls,5,2020
15125.61,23731.89,38857.5,central mall dasma.xls,6,2020
20931.74,30399.01,51330.75,central mall dasma.xls,7,2020
10899.3,17729.7,28629.0,central mall dasma.xls,8,2020
18455.66,28279.84,46735.5,central mall dasma.xls,9,2020
30153.2394,45633.0106,75786.25,central mall dasma.xls,10,2020
25419.48,38856.020000000004,64275.5,central mall dasma.xls,11,2020
71098.3405,99611.9095,170710.25,central mall dasma.xls,12,2020
31529.22,50768.17999999999,82297.4,"rob.dumaguete-Closed Sept. 30, 2020.xls",1,2020
28554.86,42825.39,71380.25,"rob.dumaguete-Closed Sept. 30, 2020.xls",2,2020
11132.8,17931.95,29064.75,"rob.dumaguete-Closed Sept. 30, 2020.xls",3,2020
43305.44,-43305.44,0.0,"rob.dumaguete-Closed Sept. 30, 2020.xls",4,2020
20251.67,32534.83,52786.5,"rob.dumaguete-Closed Sept. 30, 2020.xls",5,2020
18100.13,28134.37,46234.5,"rob.dumaguete-Closed Sept. 30, 2020.xls",6,2020
20190.21,30096.440000000002,50286.65,"rob.dumaguete-Closed Sept. 30, 2020.xls",7,2020
14736.74,26675.010000000002,41411.75,"rob.dumaguete-Closed Sept. 30, 2020.xls",8,2020
12720.23,20674.77,33395.0,"rob.dumaguete-Closed Sept. 30, 2020.xls",9,2020
59554.63,93947.37,153502.0,j mall.xls,1,2020
40354.71,67148.91,107503.62,j mall.xls,2,2020
21819.96,37373.79,59193.75,j mall.xls,3,2020
0.0,0.0,0.0,j mall.xls,4,2020
0.0,0.0,0.0,j mall.xls,5,2020
26620.65,41786.85,68407.5,j mall.xls,6,2020
25426.86,43288.64,68715.5,j mall.xls,7,2020
38326.44,64025.36,102351.8,j mall.xls,8,2020
27933.9,43560.1,71494.0,j mall.xls,9,2020
25267.4983,45316.381700000005,70583.88,j mall.xls,10,2020
23827.45,37609.8,61437.25,j mall.xls,11,2020
116153.7216,185056.7784,301210.5,j mall.xls,12,2020
142224.0,201545.45,343769.45,gaisano kalibo.xls,1,2020
137838.34,200602.97,338441.31,gaisano kalibo.xls,2,2020
53833.54,74252.47,128086.01,gaisano kalibo.xls,3,2020
0.0,0.0,0.0,gaisano kalibo.xls,4,2020
85204.38,124038.38999999998,209242.77,gaisano kalibo.xls,5,2020
83625.67,126016.23,209641.9,gaisano kalibo.xls,6,2020
54095.45,84622.73,138718.18,gaisano kalibo.xls,7,2020
64344.84,97051.31,161396.15,gaisano kalibo.xls,8,2020
39663.81,54153.34,93817.15,gaisano kalibo.xls,9,2020
47342.4703,70714.1797,118056.65,gaisano kalibo.xls,10,2020
72414.3167,108099.31330000001,180513.63,gaisano kalibo.xls,11,2020
206485.8575,309736.0525,516221.91000000003,gaisano kalibo.xls,12,2020
74302.55,59310.53000000001,133613.08000000002,"hea sm calamba-Closed July 31, 2020.xls",1,2020
103026.63,75168.51999999996,178195.14999999997,"hea sm calamba-Closed July 31, 2020.xls",2,2020
53531.72,32699.51000000001,86231.23000000001,"hea sm calamba-Closed July 31, 2020.xls",3,2020
0.0,0.0,0.0,"hea sm calamba-Closed July 31, 2020.xls",4,2020
0.0,0.0,0.0,"hea sm calamba-Closed July 31, 2020.xls",5,2020
14953.85,10816.4,25770.25,"hea sm calamba-Closed July 31, 2020.xls",6,2020
21947.7,15843.3,37791.0,"hea sm calamba-Closed July 31, 2020.xls",7,2020
814.95,1775.05,2590.0,sm calamba (9-29-20).xls,9,2020
31906.9439,49890.5561,81797.5,sm calamba (9-29-20).xls,10,2020
38733.2395,61536.2605,100269.5,sm calamba (9-29-20).xls,11,2020
171696.76,272346.79,444043.55,sm calamba (9-29-20).xls,12,2020
117694.28,172438.37000000002,290132.65,rob.butuan.xls,1,2020
66701.02,102940.88999999997,169641.90999999997,rob.butuan.xls,2,2020
24811.11,38951.89,63763.0,rob.butuan.xls,3,2020
0.0,0.0,0.0,rob.butuan.xls,4,2020
18820.86,24678.14,43499.0,rob.butuan.xls,5,2020
49707.3,73902.2,123609.5,rob.butuan.xls,6,2020
33060.88,52743.12,85804.0,rob.butuan.xls,7,2020
31089.92,51176.08,82266.0,rob.butuan.xls,8,2020
29590.02,45790.479999999996,75380.5,rob.butuan.xls,9,2020
41164.59,63385.41,104550.0,rob.butuan.xls,10,2020
49763.98,80652.82,130416.8,rob.butuan.xls,11,2020
138642.882,208418.618,347061.5,rob.butuan.xls,12,2020
90858.89,127763.63000000002,218622.52000000002,sm centerpoint.xls,1,2020
90657.67,133484.98000000004,224142.65000000002,sm centerpoint.xls,2,2020
29234.51,43784.87000000001,73019.38,sm centerpoint.xls,3,2020
84787.21,-84787.21,0.0,sm centerpoint.xls,4,2020
0.0,0.0,0.0,sm centerpoint.xls,5,2020
63801.01,83169.13999999998,146970.15,sm centerpoint.xls,6,2020
52533.03,72122.6,124655.63,sm centerpoint.xls,7,2020
24898.9,36798.23,61697.130000000005,sm centerpoint.xls,8,2020
48671.66,68806.72,117478.38,sm centerpoint.xls,9,2020
41522.4203,68058.5797,109581.0,sm centerpoint.xls,10,2020
51742.61600000001,82879.63399999999,134622.25,sm centerpoint.xls,11,2020
197142.21,286925.42000000004,484067.63,sm centerpoint.xls,12,2020
56246.42,93500.45,149746.87,gaisano pagadian.xls,1,2020
53780.98,89294.9,143075.88,gaisano pagadian.xls,2,2020
24556.34,41755.66,66312.0,gaisano pagadian.xls,3,2020
0.0,0.0,0.0,gaisano pagadian.xls,4,2020
41894.35,68019.15,109913.5,gaisano pagadian.xls,5,2020
47745.68,80610.82,128356.5,gaisano pagadian.xls,6,2020
26280.71,44559.29,70840.0,gaisano pagadian.xls,7,2020
28639.89,48499.61,77139.5,gaisano pagadian.xls,8,2020
26026.09,45165.91,71192.0,gaisano pagadian.xls,9,2020
19772.01,35029.990000000005,54802.0,gaisano pagadian.xls,10,2020
26515.85,49504.15,76020.0,gaisano pagadian.xls,11,2020
117576.9267,182775.0733,300352.0,gaisano pagadian.xls,12,2020
93468.2,146416.58999999997,239884.78999999998,gaisano malaybalay.xls,1,2020
86751.76,135184.76,221936.52,gaisano malaybalay.xls,2,2020
41771.29,62291.950000000004,104063.24,gaisano malaybalay.xls,3,2020
124019.12,-124019.12,0.0,gaisano malaybalay.xls,4,2020
104594.48,165300.17000000004,269894.65,gaisano malaybalay.xls,5,2020
93222.97,153496.49999999997,246719.46999999997,gaisano malaybalay.xls,6,2020
77281.48,123302.31999999999,200583.8,gaisano malaybalay.xls,7,2020
61084.76,103071.53999999998,164156.3,gaisano malaybalay.xls,8,2020
51567.6,79748.13,131315.73,gaisano malaybalay.xls,9,2020
51163.9077,89938.09229999999,141102.0,gaisano malaybalay.xls,10,2020
81943.7247,143615.01529999997,225558.74,gaisano malaybalay.xls,11,2020
256319.4677,411621.9323,667941.4,gaisano malaybalay.xls,12,2020
65775.69,105148.56,170924.25,sm bacolod.xls,1,2020
59097.71,96414.79000000001,155512.5,sm bacolod.xls,2,2020
19138.52,30263.48,49402.0,sm bacolod.xls,3,2020
67187.2,-67187.2,0.0,sm bacolod.xls,4,2020
20087.43,30205.699999999997,50293.13,sm bacolod.xls,5,2020
38983.68,61683.02,100666.7,sm bacolod.xls,6,2020
35868.59,56719.16,92587.75,sm bacolod.xls,7,2020
29611.2,43470.3,73081.5,sm bacolod.xls,8,2020
4398.71,6803.29,11202.0,sm bacolod.xls,9,2020
38301.4815,63497.0185,101798.5,sm bacolod.xls,10,2020
47614.163700000005,75572.3363,123186.5,sm bacolod.xls,11,2020
122075.0654,199344.8346,321419.9,sm bacolod.xls,12,2020
91161.94,138099.56,229261.5,gaisano butuan.xls,1,2020
94272.24,142254.88,236527.12,gaisano butuan.xls,2,2020
48024.02,72420.48000000001,120444.5,gaisano butuan.xls,3,2020
0.0,0.0,0.0,gaisano butuan.xls,4,2020
20256.22,35461.78,55718.0,gaisano butuan.xls,5,2020
54836.77,86614.48000000001,141451.25,gaisano butuan.xls,6,2020
41950.11,67961.27,109911.38,gaisano butuan.xls,7,2020
40037.98,60929.27,100967.25,gaisano butuan.xls,8,2020
19990.8,35608.2,55599.0,gaisano butuan.xls,9,2020
27395.39,45065.11,72460.5,gaisano butuan.xls,10,2020
38063.0,63225.5,101288.5,gaisano butuan.xls,11,2020
143254.0756,225778.6744,369032.75,gaisano butuan.xls,12,2020
127910.21,174096.53999999998,302006.75,sm rosario.xls,1,2020
158404.41,222412.84,380817.25,sm rosario.xls,2,2020
40063.59,56294.29000000001,96357.88,sm rosario.xls,3,2020
0.0,0.0,0.0,sm rosario.xls,4,2020
3197.69,4668.8099999999995,7866.5,sm rosario.xls,5,2020
98717.7,139610.05,238327.75,sm rosario.xls,6,2020
96450.41,140021.34,236471.75,sm rosario.xls,7,2020
53705.27,74641.98000000001,128347.25,sm rosario.xls,8,2020
88057.54,127250.84000000001,215308.38,sm rosario.xls,9,2020
103473.8709,148145.75910000002,251619.63,sm rosario.xls,10,2020
117648.1088,170042.04120000004,287690.15,sm rosario.xls,11,2020
377718.36410000006,530106.5359,907824.9,sm rosario.xls,12,2020
48663.33,78036.92,126700.25,waltermart calamba.xls,1,2020
59711.77,88232.23000000001,147944.0,waltermart calamba.xls,2,2020
14353.37,23108.879999999997,37462.25,waltermart calamba.xls,3,2020
0.0,0.0,0.0,waltermart calamba.xls,4,2020
9464.75,16065.25,25530.0,waltermart calamba.xls,5,2020
30722.07,44957.93,75680.0,waltermart calamba.xls,6,2020
37815.77,53717.61000000001,91533.38,waltermart calamba.xls,7,2020
20034.68,29115.82,49150.5,waltermart calamba.xls,8,2020
34645.62,53515.88,88161.5,waltermart calamba.xls,9,2020
36898.1564,60985.473600000005,97883.63,waltermart calamba.xls,10,2020
38091.1925,60017.5575,98108.75,waltermart calamba.xls,11,2020
165277.515,240387.235,405664.75,waltermart calamba.xls,12,2020
83023.29,121148.46,204171.75,E-mall.xls,1,2020
57631.67,88688.12999999999,146319.8,E-mall.xls,2,2020
34733.38,50293.87,85027.25,E-mall.xls,3,2020
0.0,0.0,0.0,E-mall.xls,4,2020
0.0,0.0,0.0,E-mall.xls,5,2020
13009.26,21405.739999999998,34415.0,E-mall.xls,6,2020
33.69,146.31,180.0,E-mall.xls,7,2020
16290.96,27915.29,44206.25,E-mall.xls,8,2020
25153.78,40791.869999999995,65945.65,E-mall.xls,9,2020
27753.06,44495.19,72248.25,E-mall.xls,10,2020
31556.45,47519.05,79075.5,E-mall.xls,11,2020
104145.89,162052.24,266198.13,E-mall.xls,12,2020
136555.68,196300.44,332856.12,bohol quality.xls,1,2020
92327.26,134909.49,227236.75,bohol quality.xls,2,2020
47349.18,68314.82,115664.0,bohol quality.xls,3,2020
0.0,0.0,0.0,bohol quality.xls,4,2020
64304.78,98979.9,163284.68,bohol quality.xls,5,2020
46612.17,68112.83,114725.0,bohol quality.xls,6,2020
30256.58,44953.17,75209.75,bohol quality.xls,7,2020
43323.19,67988.81,111312.0,bohol quality.xls,8,2020
30850.96,48806.54,79657.5,bohol quality.xls,9,2020
50012.0933,74207.15669999999,124219.25,bohol quality.xls,10,2020
55011.446,85515.804,140527.25,bohol quality.xls,11,2020
198111.1821,303894.8179,502006.0,bohol quality.xls,12,2020
76197.52,110618.98,186816.5,sm ormoc.xls,1,2020
70403.09,103536.91,173940.0,sm ormoc.xls,2,2020
26853.79,40046.71,66900.5,sm ormoc.xls,3,2020
0.0,0.0,0.0,sm ormoc.xls,4,2020
14008.41,25613.34,39621.75,sm ormoc.xls,5,2020
52888.97,87650.53,140539.5,sm ormoc.xls,6,2020
40661.19,63945.31,104606.5,sm ormoc.xls,7,2020
33545.8,54680.7,88226.5,sm ormoc.xls,8,2020
22036.14,37933.36,59969.5,sm ormoc.xls,9,2020
27233.9133,46925.0867,74159.0,sm ormoc.xls,10,2020
34333.3451,56652.6549,90986.0,sm ormoc.xls,11,2020
97604.7355,161240.7645,258845.5,sm ormoc.xls,12,2020
101330.39,156249.74,257580.13,sta.lucia.xls,1,2020
82123.65,115948.4,198072.05,sta.lucia.xls,2,2020
27022.45,38701.05,65723.5,sta.lucia.xls,3,2020
0.0,0.0,0.0,sta.lucia.xls,4,2020
0.0,0.0,0.0,sta.lucia.xls,5,2020
36585.53,51456.47,88042.0,sta.lucia.xls,6,2020
23140.87,35896.880000000005,59037.75,sta.lucia.xls,7,2020
14905.28,20561.72,35467.0,sta.lucia.xls,8,2020
35575.2,55400.7,90975.9,sta.lucia.xls,9,2020
29345.4878,46490.65220000001,75836.14000000001,sta.lucia.xls,10,2020
51500.152,72989.598,124489.75,sta.lucia.xls,11,2020
173157.3155,266562.03450000007,439719.35000000003,sta.lucia.xls,12,2020
117196.69,173568.56,290765.25,waltermart sta.maria.xls,1,2020
136849.69,189747.71000000002,326597.4,waltermart sta.maria.xls,2,2020
39367.89,54802.36,94170.25,waltermart sta.maria.xls,3,2020
0.0,0.0,0.0,waltermart sta.maria.xls,4,2020
14464.73,19386.77,33851.5,waltermart sta.maria.xls,5,2020
73158.06,104839.69,177997.75,waltermart sta.maria.xls,6,2020
46324.21,73655.04000000001,119979.25,waltermart sta.maria.xls,7,2020
18615.53,30111.22,48726.75,waltermart sta.maria.xls,8,2020
36008.69,53729.36,89738.05,waltermart sta.maria.xls,9,2020
69007.4025,104148.0975,173155.5,waltermart sta.maria.xls,10,2020
60677.455,95951.045,156628.5,waltermart sta.maria.xls,11,2020
206533.5723,300992.4777,507526.05,waltermart sta.maria.xls,12,2020
47965.91,71254.09,119220.0,gaisano mandaue.xls,1,2020
59032.81,83578.44,142611.25,gaisano mandaue.xls,2,2020
27415.62,40080.380000000005,67496.0,gaisano mandaue.xls,3,2020
0.0,0.0,0.0,gaisano mandaue.xls,4,2020
0.0,0.0,0.0,gaisano mandaue.xls,5,2020
22631.56,33433.94,56065.5,gaisano mandaue.xls,6,2020
29294.11,44122.770000000004,73416.88,gaisano mandaue.xls,7,2020
21350.25,33939.25,55289.5,gaisano mandaue.xls,8,2020
25146.03,34075.97,59222.0,gaisano mandaue.xls,9,2020
22840.1,37666.9,60507.0,gaisano mandaue.xls,10,2020
19886.12,31694.38,51580.5,gaisano mandaue.xls,11,2020
100620.2692,147076.73080000002,247697.0,gaisano mandaue.xls,12,2020
112556.66,172637.09,285193.75,gaisano kidapawan.xls,1,2020
79366.31,124116.32,203482.63,gaisano kidapawan.xls,2,2020
42994.65,70429.61000000002,113424.26000000001,gaisano kidapawan.xls,3,2020
0.0,0.0,0.0,gaisano kidapawan.xls,4,2020
0.0,0.0,0.0,gaisano kidapawan.xls,5,2020
125363.33,194092.91999999998,319456.25,gaisano kidapawan.xls,6,2020
80915.99,123857.99,204773.98,gaisano kidapawan.xls,7,2020
54294.9,88821.6,143116.5,gaisano kidapawan.xls,8,2020
68210.1,104772.9,172983.0,gaisano kidapawan.xls,9,2020
61775.12279999999,90632.87720000002,152408.0,gaisano kidapawan.xls,10,2020
98002.69,144296.56,242299.25,gaisano kidapawan.xls,11,2020
238540.4524,387854.5476,626395.0,gaisano kidapawan.xls,12,2020
71927.29,106589.71,178517.0,gaisano san jose.xls,1,2020
68942.77,97548.23,166491.0,gaisano san jose.xls,2,2020
24573.75,37357.75,61931.5,gaisano san jose.xls,3,2020
55574.44,-55574.44,0.0,gaisano san jose.xls,4,2020
7916.19,13791.810000000001,21708.0,gaisano san jose.xls,5,2020
37948.02,58056.98,96005.0,gaisano san jose.xls,6,2020
23110.78,35964.72,59075.5,gaisano san jose.xls,7,2020
22964.61,37066.39,60031.0,gaisano san jose.xls,8,2020
34057.16,52414.84,86472.0,gaisano san jose.xls,9,2020
33166.7487,51102.2513,84269.0,gaisano san jose.xls,10,2020
34448.5775,50758.4225,85207.0,gaisano san jose.xls,11,2020
115338.6017,178592.8983,293931.5,gaisano san jose.xls,12,2020
141873.51,208947.49,350821.0,sm clark.xls,1,2020
132891.13,181259.37,314150.5,sm clark.xls,2,2020
57061.16,69784.84,126846.0,sm clark.xls,3,2020
0.0,0.0,0.0,sm clark.xls,4,2020
0.0,0.0,0.0,sm clark.xls,5,2020
29065.29,42659.21,71724.5,sm clark.xls,6,2020
67208.02,99350.48,166558.5,sm clark.xls,7,2020
43252.21,64807.79,108060.0,sm clark.xls,8,2020
68256.39,104288.61,172545.0,sm clark.xls,9,2020
57525.70859999999,91336.04140000002,148861.75,sm clark.xls,10,2020
75984.24,105601.76,181586.0,sm clark.xls,11,2020
261367.9455,367215.7045,628583.65,sm clark.xls,12,2020
53979.25,75978.49999999999,129957.74999999999,"sm angono-Closed December 31, 2020.xls",1,2020
48436.45,72792.84999999999,121229.29999999999,"sm angono-Closed December 31, 2020.xls",2,2020
18495.68,28446.82,46942.5,"sm angono-Closed December 31, 2020.xls",3,2020
0.0,0.0,0.0,"sm angono-Closed December 31, 2020.xls",4,2020
7063.35,11440.15,18503.5,"sm angono-Closed December 31, 2020.xls",5,2020
16887.62,26093.13,42980.75,"sm angono-Closed December 31, 2020.xls",6,2020
23582.6,35122.9,58705.5,"sm angono-Closed December 31, 2020.xls",7,2020
12627.71,18521.29,31149.0,"sm angono-Closed December 31, 2020.xls",8,2020
26560.09,39848.31,66408.4,"sm angono-Closed December 31, 2020.xls",9,2020
22746.772,35100.208,57846.979999999996,"sm angono-Closed December 31, 2020.xls",10,2020
33195.6167,50114.033299999996,83309.65,"sm angono-Closed December 31, 2020.xls",11,2020
103099.6403,158304.2597,261403.9,"sm angono-Closed December 31, 2020.xls",12,2020
58867.08,83910.8,142777.88,sm east ortigas.xls,1,2020
62931.7,88523.3,151455.0,sm east ortigas.xls,2,2020
22441.23,35299.270000000004,57740.5,sm east ortigas.xls,3,2020
0.0,0.0,0.0,sm east ortigas.xls,4,2020
0.0,0.0,0.0,sm east ortigas.xls,5,2020
18941.29,28626.96,47568.25,sm east ortigas.xls,6,2020
15083.87,23476.629999999997,38560.5,sm east ortigas.xls,7,2020
6686.78,12440.720000000001,19127.5,sm east ortigas.xls,8,2020
29305.3,48757.95,78063.25,sm east ortigas.xls,9,2020
42847.27199999999,64384.47800000001,107231.75,sm east ortigas.xls,10,2020
45383.288,63319.962,108703.25,sm east ortigas.xls,11,2020
170318.1404,235970.6096,406288.75,sm east ortigas.xls,12,2020
58449.23,86486.01999999999,144935.25,sm manila.xls,1,2020
60078.92,75035.58,135114.5,sm manila.xls,2,2020
26476.98,36185.770000000004,62662.75,sm manila.xls,3,2020
61638.78,-61638.78,0.0,sm manila.xls,4,2020
608.92,1283.58,1892.5,sm manila.xls,5,2020
23748.89,30843.61,54592.5,sm manila.xls,6,2020
14021.98,24364.27,38386.25,sm manila.xls,7,2020
8010.03,13390.470000000001,21400.5,sm manila.xls,8,2020
27032.88,47537.369999999995,74570.25,sm manila.xls,9,2020
44028.3049,72378.1951,116406.5,sm manila.xls,10,2020
47552.1567,78186.59330000001,125738.75,sm manila.xls,11,2020
159170.86,238889.64,398060.5,sm manila.xls,12,2020
48469.72,74114.78,122584.5,rob.antique.xls,1,2020
48376.5,68515.75,116892.25,rob.antique.xls,2,2020
37809.91,56836.34,94646.25,rob.antique.xls,3,2020
51608.33,-51608.33,0.0,rob.antique.xls,4,2020
54486.28,84462.97,138949.25,rob.antique.xls,5,2020
71767.59,104947.91,176715.5,rob.antique.xls,6,2020
37190.86,48783.64,85974.5,rob.antique.xls,7,2020
32666.22,48358.53,81024.75,rob.antique.xls,8,2020
43760.87,64025.38,107786.25,rob.antique.xls,9,2020
44059.3226,64577.1774,108636.5,rob.antique.xls,10,2020
56016.6509,83211.4791,139228.13,rob.antique.xls,11,2020
126615.1817,193869.4683,320484.65,rob.antique.xls,12,2020
133129.5,192821.5,325951.0,target mall.xls,1,2020
116317.81,175085.12,291402.93,target mall.xls,2,2020
57474.62,84046.38,141521.0,target mall.xls,3,2020
0.0,0.0,0.0,target mall.xls,4,2020
0.0,0.0,0.0,target mall.xls,5,2020
71505.84,100953.16,172459.0,target mall.xls,6,2020
66476.99,91627.51,158104.5,target mall.xls,7,2020
40437.32,61236.43,101673.75,target mall.xls,8,2020
87789.71,145058.28999999998,232848.0,target mall.xls,9,2020
96481.6559,152879.9741,249361.63,target mall.xls,10,2020
98176.36460000002,148497.13539999997,246673.5,target mall.xls,11,2020
349827.5629,532178.5871,882006.15,target mall.xls,12,2020
107566.31,149208.34,256774.65,malabon citi square.xls,1,2020
100137.43,133808.47,233945.9,malabon citi square.xls,2,2020
43490.15,59962.99999999999,103453.15,malabon citi square.xls,3,2020
0.0,0.0,0.0,malabon citi square.xls,4,2020
5189.72,8282.779999999999,13472.5,malabon citi square.xls,5,2020
77537.7,110384.77999999998,187922.47999999998,malabon citi square.xls,6,2020
36122.49,51269.420000000006,87391.91,malabon citi square.xls,7,2020
29140.34,41481.06,70621.4,malabon citi square.xls,8,2020
50190.35,74944.65,125135.0,malabon citi square.xls,9,2020
42046.6018,55293.6482,97340.25,malabon citi square.xls,10,2020
54464.18429999999,71275.7157,125739.9,malabon citi square.xls,11,2020
161255.7495,230390.03050000002,391645.78,malabon citi square.xls,12,2020
103519.8,146622.22000000003,250142.02000000002,waltermart gapan.xls,1,2020
74523.8,113345.2,187869.0,waltermart gapan.xls,2,2020
33214.66,48996.84,82211.5,waltermart gapan.xls,3,2020
99697.68,-99697.68,0.0,waltermart gapan.xls,4,2020
1435.68,2434.3199999999997,3870.0,waltermart gapan.xls,5,2020
37261.32,57307.18,94568.5,waltermart gapan.xls,6,2020
28648.29,46528.090000000004,75176.38,waltermart gapan.xls,7,2020
30154.08,45992.17,76146.25,waltermart gapan.xls,8,2020
32977.56,48348.39,81325.95,waltermart gapan.xls,9,2020
28469.425600000002,49994.8244,78464.25,waltermart gapan.xls,10,2020
51240.36,84649.39,135889.75,waltermart gapan.xls,11,2020
125371.2195,195397.9105,320769.13,waltermart gapan.xls,12,2020
41061.21,78790.04000000001,119851.25,rob.bacolod.xls,1,2020
39005.33,70791.92,109797.25,rob.bacolod.xls,2,2020
22917.82,40555.43,63473.25,rob.bacolod.xls,3,2020
0.0,0.0,0.0,rob.bacolod.xls,4,2020
9413.62,21838.379999999997,31252.0,rob.bacolod.xls,5,2020
28645.14,61934.36,90579.5,rob.bacolod.xls,6,2020
16906.62,47214.380000000005,64121.0,rob.bacolod.xls,7,2020
11255.58,28358.92,39614.5,rob.bacolod.xls,8,2020
3479.51,7464.99,10944.5,rob.bacolod.xls,9,2020
21113.841,55137.909,76251.75,rob.bacolod.xls,10,2020
30195.247400000004,67547.50259999999,97742.75,rob.bacolod.xls,11,2020
81153.8534,156233.64659999998,237387.5,rob.bacolod.xls,12,2020
102701.21,136226.53999999998,238927.75,sm sta.rosa.xls,1,2020
71488.19,99554.06,171042.25,sm sta.rosa.xls,2,2020
29220.41,42946.97,72167.38,sm sta.rosa.xls,3,2020
0.0,0.0,0.0,sm sta.rosa.xls,4,2020
0.0,0.0,0.0,sm sta.rosa.xls,5,2020
20868.58,27631.92,48500.5,sm sta.rosa.xls,6,2020
27758.25,47531.25,75289.5,sm sta.rosa.xls,7,2020
13663.37,24215.629999999997,37879.0,sm sta.rosa.xls,8,2020
38131.23,60725.77,98857.0,sm sta.rosa.xls,9,2020
57719.7288,83081.5212,140801.25,sm sta.rosa.xls,10,2020
81331.1837,130377.3163,211708.5,sm sta.rosa.xls,11,2020
238739.0773,363751.8227,602490.9,sm sta.rosa.xls,12,2020
105552.55,149868.59999999998,255421.15,ororama cagayan.xls,1,2020
76303.38,114836.97999999998,191140.36,ororama cagayan.xls,2,2020
47639.02,71978.73000000001,119617.75,ororama cagayan.xls,3,2020
0.0,0.0,0.0,ororama cagayan.xls,4,2020
79205.33,110319.7,189525.03,ororama cagayan.xls,5,2020
60442.09,91159.91,151602.0,ororama cagayan.xls,6,2020
66906.53,102724.6,169631.13,ororama cagayan.xls,7,2020
70768.73,108640.90000000001,179409.63,ororama cagayan.xls,8,2020
43169.67,66446.73,109616.4,ororama cagayan.xls,9,2020
39137.7333,62571.7167,101709.45,ororama cagayan.xls,10,2020
60296.3271,98722.9229,159019.25,ororama cagayan.xls,11,2020
208737.2297,319120.6703,527857.9,ororama cagayan.xls,12,2020
64161.01,106069.73999999999,170230.75,sm cebu.xls,1,2020
35733.92,56089.21000000001,91823.13,sm cebu.xls,2,2020
16565.06,29938.44,46503.5,sm cebu.xls,3,2020
0.0,0.0,0.0,sm cebu.xls,4,2020
0.0,0.0,0.0,sm cebu.xls,5,2020
5875.7,12729.55,18605.25,sm cebu.xls,6,2020
41.84,478.15999999999997,520.0,sm cebu.xls,7,2020
31506.63,52419.619999999995,83926.25,sm cebu.xls,8,2020
33899.13,60466.87,94366.0,sm cebu.xls,9,2020
50607.2483,78533.0017,129140.25,sm cebu.xls,10,2020
76504.3715,115858.6285,192363.0,sm cebu.xls,11,2020
184888.0966,289716.6534,474604.75,sm cebu.xls,12,2020
157309.88,220999.27000000002,378309.15,sm sucat.xls,1,2020
133291.72,192764.07000000004,326055.79000000004,sm sucat.xls,2,2020
58895.36,85811.01,144706.37,sm sucat.xls,3,2020
123050.68,-123050.68,0.0,sm sucat.xls,4,2020
13575.31,18983.590000000004,32558.9,sm sucat.xls,5,2020
